sim_name,result
80_100-with-40_1,-0.031298
80_100-with-20_40,-0.006667
80_100-with-1_90,-0.226680
80_100-with-1_100,-0.239414
80_100-with-30_10,-0.066070
80_100-with-90_100,-0.089443
80_100-with-70_100,0.035777
80_100-with-20_1,-0.020069
80_100-with-30_1,-0.022869
80_100-with-20_30,-0.049508
80_100-with-20_100,-0.008944
80_100-with-50_30,-0.020613
80_100-with-70_60,-0.062601
80_100-with-50_90,-0.017143
80_100-with-90_90,0.026667
80_100-with-60_80,0.020000
80_100-with-20_50,-0.026295
80_100-with-1_10,-0.155238
80_100-with-20_90,-0.023591
80_100-with-90_10,-0.037490
80_100-with-1_70,-0.216058
80_50-with-90_70,0.052372
80_50-with-80_80,0.000000
80_50-with-60_50,0.044721
80_50-with-50_40,-0.005714
80_50-with-50_100,0.009965
80_50-with-50_50,-0.005963
80_50-with-50_70,0.000000
80_50-with-1_50,-0.232638
80_50-with-20_70,0.005714
80_50-with-30_100,-0.013333
80_50-with-70_10,-0.105940
80_50-with-100_50,0.008944
80_50-with-40_60,-0.056737
80_50-with-70_80,0.012494
80_50-with-40_70,-0.008165
80_50-with-90_50,0.107331
80_50-with-100_70,0.033333
80_50-with-80_10,-0.105000
80_50-with-10_30,-0.034663
80_50-with-50_80,0.008889
80_50-with-70_1,-0.031835
80_50-with-40_50,-0.022361
80_50-with-100_100,0.029212
80_50-with-40_100,-0.005963
80_50-with-70_40,-0.040000
80_50-with-1_20,-0.203223
80_50-with-10_1,-0.058482
80_50-with-70_30,-0.017457
80_50-with-1_30,-0.222516
80_50-with-30_20,-0.066201
80_50-with-10_80,-0.040565
80_50-with-90_80,-0.018741
80_50-with-100_20,-0.037417
80_50-with-10_100,-0.030149
80_50-with-10_40,-0.032954
80_50-with-1_80,-0.218197
80_50-with-80_70,0.010000
80_50-with-40_1,-0.018089
80_50-with-20_40,-0.017693
80_50-with-1_90,-0.203777
80_50-with-1_100,-0.192741
80_50-with-30_10,-0.061101
80_50-with-90_100,0.003904
80_50-with-70_100,0.062458
80_50-with-20_1,-0.024075
80_50-with-30_1,-0.002690
80_50-with-20_30,-0.031429
80_50-with-20_100,-0.004781
80_50-with-50_30,-0.020486
80_50-with-70_60,0.000000
80_50-with-50_90,-0.019157
80_50-with-90_90,0.000000
80_50-with-60_80,0.064143
80_50-with-20_50,-0.020870
80_50-with-1_10,-0.185252
80_50-with-20_90,-0.023047
80_50-with-90_10,-0.134832
80_50-with-1_70,-0.224719
90_70-with-80_80,0.026667
90_70-with-60_50,0.000000
90_70-with-50_40,-0.033425
90_70-with-50_100,0.014856
90_70-with-50_50,-0.008165
90_70-with-50_70,-0.017889
90_70-with-1_50,-0.220223
90_70-with-20_70,-0.033222
90_70-with-30_100,-0.019052
90_70-with-70_10,-0.078087
90_70-with-100_50,-0.017457
90_70-with-40_60,-0.031696
90_70-with-70_80,0.016330
90_70-with-40_70,-0.007155
90_70-with-90_50,-0.040000
90_70-with-100_70,0.071554
90_70-with-80_10,-0.065539
90_70-with-10_30,-0.032660
90_70-with-50_80,-0.004364
90_70-with-70_1,-0.024816
90_70-with-40_50,-0.030317
90_70-with-100_100,0.093704
90_70-with-40_100,0.015762
90_70-with-70_40,-0.010690
90_70-with-1_20,-0.179273
90_70-with-10_1,-0.031868
90_70-with-70_30,-0.048008
90_70-with-1_30,-0.199158
90_70-with-30_20,-0.035857
90_70-with-10_80,-0.044444
90_70-with-90_80,0.000000
90_70-with-100_20,-0.011711
90_70-with-10_100,-0.042400
90_70-with-10_40,-0.040280
90_70-with-1_80,-0.211514
90_70-with-80_70,0.071554
90_70-with-40_1,-0.040539
90_70-with-20_40,-0.045338
90_70-with-1_90,-0.194661
90_70-with-1_100,-0.211246
90_70-with-30_10,-0.051111
90_70-with-90_100,0.020000
90_70-with-70_100,0.010690
90_70-with-20_1,-0.036421
90_70-with-30_1,-0.041565
90_70-with-20_30,-0.027306
90_70-with-20_100,0.007159
90_70-with-50_30,-0.036667
90_70-with-70_60,-0.073485
90_70-with-50_90,0.000000
90_70-with-90_90,0.010000
90_70-with-60_80,-0.011429
90_70-with-20_50,-0.022283
90_70-with-1_10,-0.192461
90_70-with-20_90,-0.004952
90_70-with-90_10,-0.073333
90_70-with-1_70,-0.212575
80_80-with-60_50,0.032071
80_80-with-50_40,-0.007663
80_80-with-50_100,0.020486
80_80-with-50_50,-0.017778
80_80-with-50_70,-0.022857
80_80-with-1_50,-0.209641
80_80-with-20_70,-0.026540
80_80-with-30_100,-0.003369
80_80-with-70_10,-0.056428
80_80-with-100_50,-0.021381
80_80-with-40_60,-0.012247
80_80-with-70_80,-0.089443
80_80-with-40_70,-0.026186
80_80-with-90_50,-0.012494
80_80-with-100_70,0.008165
80_80-with-80_10,-0.054286
80_80-with-10_30,-0.030149
80_80-with-50_80,0.000000
80_80-with-70_1,-0.017547
80_80-with-40_50,-0.011142
80_80-with-100_100,0.040000
80_80-with-40_100,0.016330
80_80-with-70_40,0.033708
80_80-with-1_20,-0.205679
80_80-with-10_1,-0.052157
80_80-with-70_30,-0.042940
80_80-with-1_30,-0.214376
80_80-with-30_20,-0.036583
80_80-with-10_80,-0.040888
80_80-with-90_80,-0.035777
80_80-with-100_20,-0.028111
80_80-with-10_100,-0.044567
80_80-with-10_40,-0.036408
80_80-with-1_80,-0.248449
80_80-with-80_70,0.000000
80_80-with-40_1,-0.028641
80_80-with-20_40,-0.025607
80_80-with-1_90,-0.219947
80_80-with-1_100,-0.215907
80_80-with-30_10,-0.062512
80_80-with-90_100,0.017457
80_80-with-70_100,-0.008729
80_80-with-20_1,-0.019298
80_80-with-30_1,-0.022732
80_80-with-20_30,-0.019124
80_80-with-20_100,0.000000
80_80-with-50_30,-0.023253
80_80-with-70_60,-0.017457
80_80-with-50_90,-0.005714
80_80-with-90_90,-0.013333
80_80-with-60_80,-0.017889
80_80-with-20_50,-0.008165
80_80-with-1_10,-0.189589
80_80-with-20_90,-0.029488
80_80-with-90_10,-0.053606
80_80-with-1_70,-0.233413
60_50-with-50_40,-0.040000
60_50-with-50_100,-0.007807
60_50-with-50_50,-0.071554
60_50-with-50_70,0.026186
60_50-with-1_50,-0.293100
60_50-with-20_70,-0.016330
60_50-with-30_100,-0.029896
60_50-with-70_10,-0.052970
60_50-with-100_50,0.008944
60_50-with-40_60,-0.040825
60_50-with-70_80,-0.031235
60_50-with-40_70,-0.033333
60_50-with-90_50,0.005963
60_50-with-100_70,-0.004082
60_50-with-80_10,-0.082923
60_50-with-10_30,-0.037055
60_50-with-50_80,0.012494
60_50-with-70_1,-0.039794
60_50-with-40_50,-0.089443
60_50-with-100_100,0.023851
60_50-with-40_100,0.025560
60_50-with-70_40,0.106667
60_50-with-1_20,-0.275215
60_50-with-10_1,-0.086094
60_50-with-70_30,-0.026186
60_50-with-1_30,-0.321065
60_50-with-30_20,-0.035556
60_50-with-10_80,-0.047287
60_50-with-90_80,-0.026667
60_50-with-100_20,0.003714
60_50-with-10_100,-0.050667
60_50-with-10_40,-0.042262
60_50-with-1_80,-0.310993
60_50-with-80_70,0.006667
60_50-with-40_1,-0.033419
60_50-with-20_40,-0.043644
60_50-with-1_90,-0.243092
60_50-with-1_100,-0.241104
60_50-with-30_10,-0.068963
60_50-with-90_100,0.006644
60_50-with-70_100,-0.003904
60_50-with-20_1,-0.036177
60_50-with-30_1,-0.043786
60_50-with-20_30,-0.061237
60_50-with-20_100,-0.026833
60_50-with-50_30,-0.052372
60_50-with-70_60,-0.013333
60_50-with-50_90,0.004815
60_50-with-90_90,-0.015325
60_50-with-60_80,0.053333
60_50-with-20_50,-0.022361
60_50-with-1_10,-0.271539
60_50-with-20_90,-0.046667
60_50-with-90_10,-0.053638
60_50-with-1_70,-0.263216
50_40-with-50_100,0.026667
50_40-with-50_50,0.060000
50_40-with-50_70,0.013333
50_40-with-1_50,-0.393485
50_40-with-20_70,0.044444
50_40-with-30_100,-0.009370
50_40-with-70_10,-0.069488
50_40-with-100_50,0.010565
50_40-with-40_60,0.000000
50_40-with-70_80,0.030551
50_40-with-40_70,-0.012494
50_40-with-90_50,0.043644
50_40-with-100_70,0.012610
50_40-with-80_10,-0.128889
50_40-with-10_30,-0.061101
50_40-with-50_80,0.005000
50_40-with-70_1,-0.044488
50_40-with-40_50,-0.093333
50_40-with-100_100,0.024388
50_40-with-40_100,0.009831
50_40-with-70_40,0.044721
50_40-with-1_20,-0.369029
50_40-with-10_1,-0.077522
50_40-with-70_30,-0.032660
50_40-with-1_30,-0.414948
50_40-with-30_20,-0.053333
50_40-with-10_80,-0.026667
50_40-with-90_80,0.036667
50_40-with-100_20,-0.030317
50_40-with-10_100,-0.048107
50_40-with-10_40,-0.049193
50_40-with-1_80,-0.270530
50_40-with-80_70,0.040000
50_40-with-40_1,-0.069015
50_40-with-20_40,-0.047703
50_40-with-1_90,-0.252902
50_40-with-1_100,-0.238329
50_40-with-30_10,-0.122940
50_40-with-90_100,0.032071
50_40-with-70_100,0.034358
50_40-with-20_1,-0.066097
50_40-with-30_1,-0.031142
50_40-with-20_30,-0.085714
50_40-with-20_100,0.002910
50_40-with-50_30,-0.180000
50_40-with-70_60,-0.026667
50_40-with-50_90,0.008000
50_40-with-90_90,0.008944
50_40-with-60_80,0.048154
50_40-with-20_50,-0.062857
50_40-with-1_10,-0.341538
50_40-with-20_90,0.009965
50_40-with-90_10,-0.100275
50_40-with-1_70,-0.335154
50_100-with-50_50,-0.024000
50_100-with-50_70,-0.006667
50_100-with-1_50,-0.277116
50_100-with-20_70,-0.053333
50_100-with-30_100,-0.035777
50_100-with-70_10,-0.015097
50_100-with-100_50,-0.010667
50_100-with-40_60,-0.048154
50_100-with-70_80,0.026667
50_100-with-40_70,-0.093704
50_100-with-90_50,-0.014907
50_100-with-100_70,-0.009457
50_100-with-80_10,-0.045811
50_100-with-10_30,-0.043339
50_100-with-50_80,-0.050000
50_100-with-70_1,-0.031529
50_100-with-40_50,-0.039036
50_100-with-100_100,0.039355
50_100-with-40_100,0.035777
50_100-with-70_40,0.012494
50_100-with-1_20,-0.222480
50_100-with-10_1,-0.049709
50_100-with-70_30,-0.019052
50_100-with-1_30,-0.235881
50_100-with-30_20,-0.021669
50_100-with-10_80,-0.040825
50_100-with-90_80,0.000000
50_100-with-100_20,-0.024591
50_100-with-10_100,-0.044721
50_100-with-10_40,-0.056125
50_100-with-1_80,-0.389530
50_100-with-80_70,-0.004444
50_100-with-40_1,-0.036134
50_100-with-20_40,-0.029096
50_100-with-1_90,-0.400639
50_100-with-1_100,-0.381755
50_100-with-30_10,-0.058230
50_100-with-90_100,-0.013416
50_100-with-70_100,0.044721
50_100-with-20_1,-0.042094
50_100-with-30_1,-0.029558
50_100-with-20_30,-0.010307
50_100-with-20_100,-0.053666
50_100-with-50_30,-0.037143
50_100-with-70_60,-0.021822
50_100-with-50_90,-0.100000
50_100-with-90_90,0.000000
50_100-with-60_80,0.017457
50_100-with-20_50,-0.019931
50_100-with-1_10,-0.214259
50_100-with-20_90,-0.040000
50_100-with-90_10,-0.043782
50_100-with-1_70,-0.347922
50_50-with-50_70,0.070000
50_50-with-1_50,-0.327219
50_50-with-20_70,0.010243
50_50-with-30_100,-0.021909
50_50-with-70_10,-0.074194
50_50-with-100_50,-0.007155
50_50-with-40_60,0.026667
50_50-with-70_80,0.016036
50_50-with-40_70,0.000000
50_50-with-90_50,0.008944
50_50-with-100_70,0.023580
50_50-with-80_10,-0.099614
50_50-with-10_30,-0.077567
50_50-with-50_80,-0.020000
50_50-with-70_1,-0.037133
50_50-with-40_50,-0.143108
50_50-with-100_100,0.026667
50_50-with-40_100,0.019518
50_50-with-70_40,-0.008165
50_50-with-1_20,-0.325578
50_50-with-10_1,-0.069340
50_50-with-70_30,-0.080000
50_50-with-1_30,-0.375863
50_50-with-30_20,-0.080178
50_50-with-10_80,-0.037139
50_50-with-90_80,0.007428
50_50-with-100_20,-0.018915
50_50-with-10_100,-0.056647
50_50-with-10_40,-0.078558
50_50-with-1_80,-0.322386
50_50-with-80_70,0.020486
50_50-with-40_1,-0.007959
50_50-with-20_40,-0.034286
50_50-with-1_90,-0.255827
50_50-with-1_100,-0.260973
50_50-with-30_10,-0.100380
50_50-with-90_100,0.005963
50_50-with-70_100,0.007303
50_50-with-20_1,-0.074099
50_50-with-30_1,-0.040846
50_50-with-20_30,-0.046093
50_50-with-20_100,-0.003322
50_50-with-50_30,-0.110000
50_50-with-70_60,0.008165
50_50-with-50_90,-0.015000
50_50-with-90_90,0.030000
50_50-with-60_80,0.056223
50_50-with-20_50,-0.083480
50_50-with-1_10,-0.294054
50_50-with-20_90,-0.068963
50_50-with-90_10,-0.090000
50_50-with-1_70,-0.375863
50_70-with-1_50,-0.358778
50_70-with-20_70,-0.101368
50_70-with-30_100,-0.010690
50_70-with-70_10,-0.074963
50_70-with-100_50,-0.026949
50_70-with-40_60,-0.160000
50_70-with-70_80,-0.024495
50_70-with-40_70,-0.250440
50_70-with-90_50,-0.016330
50_70-with-100_70,-0.007155
50_70-with-80_10,-0.049463
50_70-with-10_30,-0.080000
50_70-with-50_80,-0.080000
50_70-with-70_1,-0.027574
50_70-with-40_50,-0.034915
50_70-with-100_100,0.044134
50_70-with-40_100,0.043729
50_70-with-70_40,-0.026726
50_70-with-1_20,-0.301330
50_70-with-10_1,-0.070538
50_70-with-70_30,-0.043644
50_70-with-1_30,-0.341103
50_70-with-30_20,-0.076681
50_70-with-10_80,-0.109109
50_70-with-90_80,0.048008
50_70-with-100_20,-0.058667
50_70-with-10_100,-0.033425
50_70-with-10_40,-0.081706
50_70-with-1_80,-0.361291
50_70-with-80_70,0.011926
50_70-with-40_1,-0.034335
50_70-with-20_40,-0.071111
50_70-with-1_90,-0.334859
50_70-with-1_100,-0.296851
50_70-with-30_10,-0.103075
50_70-with-90_100,0.003714
50_70-with-70_100,0.053452
50_70-with-20_1,-0.049531
50_70-with-30_1,-0.052390
50_70-with-20_30,-0.068963
50_70-with-20_100,-0.017778
50_70-with-50_30,-0.060000
50_70-with-70_60,-0.016330
50_70-with-50_90,0.010000
50_70-with-90_90,0.012247
50_70-with-60_80,0.160000
50_70-with-20_50,-0.046093
50_70-with-1_10,-0.260441
50_70-with-20_90,-0.030729
50_70-with-90_10,-0.050780
50_70-with-1_70,-0.399934
1_50-with-20_70,0.749758
1_50-with-30_100,0.331569
1_50-with-70_10,0.206665
1_50-with-100_50,0.173114
1_50-with-40_60,0.476026
1_50-with-70_80,0.257887
1_50-with-40_70,0.423441
1_50-with-90_50,0.216586
1_50-with-100_70,0.198760
1_50-with-80_10,0.168785
1_50-with-10_30,0.702396
1_50-with-50_80,0.306426
1_50-with-70_1,0.222755
1_50-with-40_50,0.365053
1_50-with-100_100,0.169325
1_50-with-40_100,0.288763
1_50-with-70_40,0.253804
1_50-with-1_20,0.026667
1_50-with-10_1,0.343519
1_50-with-70_30,0.235257
1_50-with-1_30,0.040000
1_50-with-30_20,0.405958
1_50-with-10_80,0.561204
1_50-with-90_80,0.213166
1_50-with-100_20,0.161886
1_50-with-10_100,0.309507
1_50-with-10_40,1.365597
1_50-with-1_80,-0.026667
1_50-with-80_70,0.229125
1_50-with-40_1,0.270756
1_50-with-20_40,0.844401
1_50-with-1_90,0.055000
1_50-with-1_100,0.032000
1_50-with-30_10,0.309877
1_50-with-90_100,0.172102
1_50-with-70_100,0.219280
1_50-with-20_1,0.310294
1_50-with-30_1,0.292113
1_50-with-20_30,0.592990
1_50-with-20_100,0.363870
1_50-with-50_30,0.331442
1_50-with-70_60,0.274314
1_50-with-50_90,0.299935
1_50-with-90_90,0.217771
1_50-with-60_80,0.313745
1_50-with-20_50,0.801084
1_50-with-1_10,0.005000
1_50-with-20_90,0.427329
1_50-with-90_10,0.158210
1_50-with-1_70,0.060000
20_70-with-30_100,0.000000
20_70-with-70_10,-0.034144
20_70-with-100_50,0.015275
20_70-with-40_60,-0.024495
20_70-with-70_80,0.024653
20_70-with-40_70,-0.017889
20_70-with-90_50,0.007428
20_70-with-100_70,0.015652
20_70-with-80_10,-0.057778
20_70-with-10_30,-0.096309
20_70-with-50_80,0.011429
20_70-with-70_1,-0.020270
20_70-with-40_50,-0.033333
20_70-with-100_100,0.048760
20_70-with-40_100,0.042762
20_70-with-70_40,0.000000
20_70-with-1_20,-0.404300
20_70-with-10_1,-0.077253
20_70-with-70_30,-0.014548
20_70-with-1_30,-0.466978
20_70-with-30_20,-0.046843
20_70-with-10_80,-0.040000
20_70-with-90_80,0.007605
20_70-with-100_20,-0.033181
20_70-with-10_100,-0.118692
20_70-with-10_40,-0.124939
20_70-with-1_80,-0.954173
20_70-with-80_70,0.005963
20_70-with-40_1,-0.016544
20_70-with-20_40,-0.033333
20_70-with-1_90,-0.647518
20_70-with-1_100,-0.504178
20_70-with-30_10,-0.078646
20_70-with-90_100,0.023862
20_70-with-70_100,0.044134
20_70-with-20_1,-0.052174
20_70-with-30_1,-0.048641
20_70-with-20_30,-0.050000
20_70-with-20_100,0.033333
20_70-with-50_30,-0.030650
20_70-with-70_60,0.003522
20_70-with-50_90,0.030729
20_70-with-90_90,0.022283
20_70-with-60_80,0.048008
20_70-with-20_50,-0.050000
20_70-with-1_10,-0.332674
20_70-with-20_90,-0.050000
20_70-with-90_10,-0.034477
20_70-with-1_70,-1.043272
30_100-with-70_10,-0.031841
30_100-with-100_50,0.010768
30_100-with-40_60,0.038523
30_100-with-70_80,0.024495
30_100-with-40_70,0.031235
30_100-with-90_50,0.016733
30_100-with-100_70,0.023862
30_100-with-80_10,-0.026428
30_100-with-10_30,-0.019052
30_100-with-50_80,0.033333
30_100-with-70_1,-0.001841
30_100-with-40_50,0.019518
30_100-with-100_100,0.033222
30_100-with-40_100,0.089443
30_100-with-70_40,0.016036
30_100-with-1_20,-0.233780
30_100-with-10_1,-0.033500
30_100-with-70_30,0.012039
30_100-with-1_30,-0.240808
30_100-with-30_20,-0.007500
30_100-with-10_80,-0.046667
30_100-with-90_80,0.031429
30_100-with-100_20,-0.008935
30_100-with-10_100,-0.062610
30_100-with-10_40,-0.024988
30_100-with-1_80,-0.538022
30_100-with-80_70,0.044134
30_100-with-40_1,-0.016060
30_100-with-20_40,0.003277
30_100-with-1_90,-0.568136
30_100-with-1_100,-0.569684
30_100-with-30_10,-0.046667
30_100-with-90_100,0.017889
30_100-with-70_100,0.049193
30_100-with-20_1,-0.016060
30_100-with-30_1,0.008081
30_100-with-20_30,-0.019750
30_100-with-20_100,-0.053666
30_100-with-50_30,0.002722
30_100-with-70_60,0.016667
30_100-with-50_90,0.081650
30_100-with-90_90,0.011795
30_100-with-60_80,0.046093
30_100-with-20_50,-0.011711
30_100-with-1_10,-0.215168
30_100-with-20_90,0.000000
30_100-with-90_10,-0.014254
30_100-with-1_70,-0.442043
70_10-with-100_50,0.084289
70_10-with-40_60,0.049827
70_10-with-70_80,0.065714
70_10-with-40_70,0.040734
70_10-with-90_50,0.087287
70_10-with-100_70,0.052372
70_10-with-80_10,-0.071554
70_10-with-10_30,-0.002857
70_10-with-50_80,0.048990
70_10-with-70_1,0.133333
70_10-with-40_50,0.019157
70_10-with-100_100,0.045811
70_10-with-40_100,0.033317
70_10-with-70_40,0.140000
70_10-with-1_20,-0.235859
70_10-with-10_1,-0.032504
70_10-with-70_30,0.120000
70_10-with-1_30,-0.212733
70_10-with-30_20,0.039279
70_10-with-10_80,0.010314
70_10-with-90_80,0.040825
70_10-with-100_20,-0.005714
70_10-with-10_100,-0.003563
70_10-with-10_40,0.010887
70_10-with-1_80,-0.151434
70_10-with-80_70,0.068815
70_10-with-40_1,0.057591
70_10-with-20_40,0.053592
70_10-with-1_90,-0.150954
70_10-with-1_100,-0.149978
70_10-with-30_10,-0.053666
70_10-with-90_100,0.045290
70_10-with-70_100,0.062222
70_10-with-20_1,0.028258
70_10-with-30_1,0.008768
70_10-with-20_30,-0.016843
70_10-with-20_100,0.039642
70_10-with-50_30,0.000000
70_10-with-70_60,0.048000
70_10-with-50_90,0.050562
70_10-with-90_90,0.057785
70_10-with-60_80,0.059249
70_10-with-20_50,-0.005819
70_10-with-1_10,-0.222311
70_10-with-20_90,0.018443
70_10-with-90_10,0.044721
70_10-with-1_70,-0.183846
100_50-with-40_60,-0.029488
100_50-with-70_80,0.008889
100_50-with-40_70,-0.005714
100_50-with-90_50,-0.196774
100_50-with-100_70,0.000000
100_50-with-80_10,-0.135295
100_50-with-10_30,-0.042889
100_50-with-50_80,0.018915
100_50-with-70_1,-0.020209
100_50-with-40_50,-0.026833
100_50-with-100_100,0.024000
100_50-with-40_100,0.021514
100_50-with-70_40,-0.011429
100_50-with-1_20,-0.186256
100_50-with-10_1,-0.055397
100_50-with-70_30,0.015364
100_50-with-1_30,-0.198760
100_50-with-30_20,-0.038179
100_50-with-10_80,-0.022857
100_50-with-90_80,-0.018741
100_50-with-100_20,-0.073333
100_50-with-10_100,-0.023140
100_50-with-10_40,-0.031646
100_50-with-1_80,-0.182775
100_50-with-80_70,0.000000
100_50-with-40_1,-0.021668
100_50-with-20_40,-0.024444
100_50-with-1_90,-0.171328
100_50-with-1_100,-0.170969
100_50-with-30_10,-0.036408
100_50-with-90_100,0.007807
100_50-with-70_100,0.019931
100_50-with-20_1,-0.029416
100_50-with-30_1,-0.006498
100_50-with-20_30,-0.034915
100_50-with-20_100,-0.021470
100_50-with-50_30,0.000000
100_50-with-70_60,-0.028571
100_50-with-50_90,0.002910
100_50-with-90_90,0.004815
100_50-with-60_80,0.048281
100_50-with-20_50,-0.011180
100_50-with-1_10,-0.166239
100_50-with-20_90,-0.018371
100_50-with-90_10,-0.096309
100_50-with-1_70,-0.189887
40_60-with-70_80,0.051215
40_60-with-40_70,-0.040000
40_60-with-90_50,0.021131
40_60-with-100_70,0.017693
40_60-with-80_10,-0.077517
40_60-with-10_30,-0.075556
40_60-with-50_80,0.017457
40_60-with-70_1,-0.038310
40_60-with-40_50,0.060000
40_60-with-100_100,0.033290
40_60-with-40_100,0.075000
40_60-with-70_40,0.015364
40_60-with-1_20,-0.333682
40_60-with-10_1,-0.079567
40_60-with-70_30,0.004444
40_60-with-1_30,-0.357727
40_60-with-30_20,-0.048154
40_60-with-10_80,-0.061458
40_60-with-90_80,0.020212
40_60-with-100_20,-0.025607
40_60-with-10_100,-0.061301
40_60-with-10_40,-0.030729
40_60-with-1_80,-0.423441
40_60-with-80_70,0.048008
40_60-with-40_1,-0.047458
40_60-with-20_40,-0.040000
40_60-with-1_90,-0.342665
40_60-with-1_100,-0.326940
40_60-with-30_10,-0.101494
40_60-with-90_100,0.002910
40_60-with-70_100,0.045976
40_60-with-20_1,-0.025359
40_60-with-30_1,-0.059950
40_60-with-20_30,-0.032071
40_60-with-20_100,0.008729
40_60-with-50_30,-0.037482
40_60-with-70_60,0.047703
40_60-with-50_90,0.031235
40_60-with-90_90,0.018915
40_60-with-60_80,0.080000
40_60-with-20_50,-0.065320
40_60-with-1_10,-0.291771
40_60-with-20_90,-0.005345
40_60-with-90_10,-0.053333
40_60-with-1_70,-0.449333
70_80-with-40_70,-0.062857
70_80-with-90_50,0.016036
70_80-with-100_70,0.045714
70_80-with-80_10,-0.098748
70_80-with-10_30,-0.035857
70_80-with-50_80,-0.053666
70_80-with-70_1,-0.040506
70_80-with-40_50,0.000000
70_80-with-100_100,0.015364
70_80-with-40_100,0.030729
70_80-with-70_40,0.025000
70_80-with-1_20,-0.220615
70_80-with-10_1,-0.046315
70_80-with-70_30,-0.016000
70_80-with-1_30,-0.217109
70_80-with-30_20,-0.053452
70_80-with-10_80,-0.047703
70_80-with-90_80,-0.035777
70_80-with-100_20,-0.020367
70_80-with-10_100,-0.051429
70_80-with-10_40,-0.051215
70_80-with-1_80,-0.281766
70_80-with-80_70,0.053333
70_80-with-40_1,-0.013982
70_80-with-20_40,-0.014548
70_80-with-1_90,-0.256368
70_80-with-1_100,-0.270296
70_80-with-30_10,-0.072232
70_80-with-90_100,0.013333
70_80-with-70_100,0.020000
70_80-with-20_1,-0.041332
70_80-with-30_1,-0.011016
70_80-with-20_30,-0.048000
70_80-with-20_100,-0.040423
70_80-with-50_30,-0.073030
70_80-with-70_60,0.020000
70_80-with-50_90,-0.032660
70_80-with-90_90,0.032660
70_80-with-60_80,0.017889
70_80-with-20_50,-0.047287
70_80-with-1_10,-0.205107
70_80-with-20_90,-0.031696
70_80-with-90_10,-0.051711
70_80-with-1_70,-0.282005
40_70-with-90_50,0.030317
40_70-with-100_70,0.035777
40_70-with-80_10,-0.066815
40_70-with-10_30,-0.065132
40_70-with-50_80,0.013333
40_70-with-70_1,-0.007821
40_70-with-40_50,0.010000
40_70-with-100_100,0.016330
40_70-with-40_100,0.053333
40_70-with-70_40,0.062222
40_70-with-1_20,-0.321850
40_70-with-10_1,-0.046924
40_70-with-70_30,0.007663
40_70-with-1_30,-0.330311
40_70-with-30_20,-0.015614
40_70-with-10_80,-0.051429
40_70-with-90_80,0.021131
40_70-with-100_20,-0.014343
40_70-with-10_100,-0.075556
40_70-with-10_40,-0.071111
40_70-with-1_80,-0.427089
40_70-with-80_70,0.026833
40_70-with-40_1,-0.005797
40_70-with-20_40,-0.026726
40_70-with-1_90,-0.377776
40_70-with-1_100,-0.357727
40_70-with-30_10,-0.072092
40_70-with-90_100,0.015762
40_70-with-70_100,0.040000
40_70-with-20_1,-0.005515
40_70-with-30_1,-0.020029
40_70-with-20_30,-0.030551
40_70-with-20_100,-0.005345
40_70-with-50_30,0.014446
40_70-with-70_60,0.028571
40_70-with-50_90,0.026186
40_70-with-90_90,0.006737
40_70-with-60_80,0.065320
40_70-with-20_50,-0.086667
40_70-with-1_10,-0.261092
40_70-with-20_90,-0.086667
40_70-with-90_10,-0.053655
40_70-with-1_70,-0.470006
90_50-with-100_70,0.043644
90_50-with-80_10,-0.077047
90_50-with-10_30,-0.041461
90_50-with-50_80,-0.011142
90_50-with-70_1,-0.044559
90_50-with-40_50,-0.032199
90_50-with-100_100,0.039036
90_50-with-40_100,0.016000
90_50-with-70_40,0.000000
90_50-with-1_20,-0.190121
90_50-with-10_1,-0.068637
90_50-with-70_30,-0.033333
90_50-with-1_30,-0.230054
90_50-with-30_20,-0.035382
90_50-with-10_80,-0.036040
90_50-with-90_80,0.040000
90_50-with-100_20,-0.062470
90_50-with-10_100,-0.031229
90_50-with-10_40,-0.028889
90_50-with-1_80,-0.201644
90_50-with-80_70,-0.008729
90_50-with-40_1,-0.034976
90_50-with-20_40,-0.025349
90_50-with-1_90,-0.202881
90_50-with-1_100,-0.179273
90_50-with-30_10,-0.081944
90_50-with-90_100,0.024000
90_50-with-70_100,0.029212
90_50-with-20_1,-0.041154
90_50-with-30_1,-0.043336
90_50-with-20_30,-0.042091
90_50-with-20_100,-0.004307
90_50-with-50_30,-0.032660
90_50-with-70_60,-0.024495
90_50-with-50_90,0.020000
90_50-with-90_90,0.040000
90_50-with-60_80,0.066667
90_50-with-20_50,-0.045999
90_50-with-1_10,-0.197297
90_50-with-20_90,-0.004551
90_50-with-90_10,-0.055000
90_50-with-1_70,-0.218256
100_70-with-80_10,-0.071840
100_70-with-10_30,-0.046176
100_70-with-50_80,-0.010565
100_70-with-70_1,-0.020855
100_70-with-40_50,-0.022857
100_70-with-100_100,0.006667
100_70-with-40_100,-0.010887
100_70-with-70_40,-0.004444
100_70-with-1_20,-0.170969
100_70-with-10_1,-0.047538
100_70-with-70_30,-0.011494
100_70-with-1_30,-0.167935
100_70-with-30_20,-0.006461
100_70-with-10_80,-0.035602
100_70-with-90_80,-0.093333
100_70-with-100_20,-0.028000
100_70-with-10_100,-0.055238
100_70-with-10_40,-0.038095
100_70-with-1_80,-0.176006
100_70-with-80_70,0.053666
100_70-with-40_1,-0.049878
100_70-with-20_40,-0.008480
