sim_name,result
80_100-with-10_30,-0.047619
80_100-with-50_80,-0.030729
80_100-with-70_1,-0.036134
80_100-with-40_50,-0.026833
80_100-with-100_100,-0.089443
80_100-with-40_100,-0.008944
80_100-with-70_40,-0.019662
80_100-with-1_20,-0.167594
80_100-with-10_1,-0.039620
80_100-with-70_30,-0.016928
80_100-with-1_30,-0.166554
80_100-with-30_20,-0.028690
80_100-with-10_80,-0.029711
80_100-with-90_80,-0.034915
80_100-with-100_20,-0.016854
80_100-with-10_100,-0.025555
80_100-with-10_40,-0.028393
80_100-with-1_80,-0.229125
80_100-with-80_70,-0.006667
80_100-with-40_1,-0.034980
80_100-with-20_40,-0.022222
80_100-with-1_90,-0.206481
80_100-with-1_100,-0.234897
80_100-with-30_10,-0.033979
80_100-with-90_100,0.017889
80_100-with-70_100,-0.089443
80_100-with-20_1,-0.020069
80_100-with-30_1,-0.028146
80_100-with-20_30,-0.016503
80_100-with-20_100,-0.035777
80_100-with-50_30,-0.015460
80_100-with-70_60,-0.038523
80_100-with-50_90,-0.005714
80_100-with-90_90,-0.040000
80_100-with-60_80,0.026667
80_100-with-20_50,-0.043028
80_100-with-1_10,-0.159990
80_100-with-20_90,-0.026540
80_100-with-90_10,-0.050721
80_100-with-1_70,-0.248146
80_50-with-90_70,0.017457
80_50-with-80_80,0.046667
80_50-with-60_50,-0.008944
80_50-with-50_40,0.000000
80_50-with-50_100,0.016609
80_50-with-50_50,0.017889
80_50-with-50_70,0.092187
80_50-with-1_50,-0.241673
80_50-with-20_70,-0.022857
80_50-with-30_100,0.029333
80_50-with-70_10,-0.052970
80_50-with-100_50,0.017889
80_50-with-40_60,-0.004364
80_50-with-70_80,0.037482
80_50-with-40_70,0.000000
80_50-with-90_50,0.035777
80_50-with-100_70,0.013333
80_50-with-80_10,-0.080000
80_50-with-10_30,-0.037139
80_50-with-50_80,0.048889
80_50-with-70_1,-0.015917
80_50-with-40_50,-0.004472
80_50-with-100_100,0.010954
80_50-with-40_100,0.026833
80_50-with-70_40,-0.013333
80_50-with-1_20,-0.213919
80_50-with-10_1,-0.025992
80_50-with-70_30,-0.008729
80_50-with-1_30,-0.222516
80_50-with-30_20,-0.028372
80_50-with-10_80,0.002386
80_50-with-90_80,0.031235
80_50-with-100_20,-0.058797
80_50-with-10_100,0.010768
80_50-with-10_40,-0.027884
80_50-with-1_80,-0.222476
80_50-with-80_70,0.030000
80_50-with-40_1,-0.009044
80_50-with-20_40,-0.020642
80_50-with-1_90,-0.201719
80_50-with-1_100,-0.206509
80_50-with-30_10,-0.037824
80_50-with-90_100,0.015614
80_50-with-70_100,0.023422
80_50-with-20_1,-0.026483
80_50-with-30_1,-0.005381
80_50-with-20_30,-0.011429
80_50-with-20_100,-0.028685
80_50-with-50_30,-0.025607
80_50-with-70_60,0.093333
80_50-with-50_90,0.019157
80_50-with-90_90,0.028893
80_50-with-60_80,0.042762
80_50-with-20_50,-0.017889
80_50-with-1_10,-0.224361
80_50-with-20_90,0.000000
80_50-with-90_10,-0.067416
80_50-with-1_70,-0.220313
90_70-with-80_80,-0.040000
90_70-with-60_50,-0.030729
90_70-with-50_40,-0.003714
90_70-with-50_100,-0.018570
90_70-with-50_50,-0.008165
90_70-with-50_70,0.004472
90_70-with-1_50,-0.204492
90_70-with-20_70,-0.020444
90_70-with-30_100,-0.005443
90_70-with-70_10,-0.034358
90_70-with-100_50,-0.026186
90_70-with-40_60,-0.014087
90_70-with-70_80,-0.024495
90_70-with-40_70,-0.003578
90_70-with-90_50,-0.040000
90_70-with-100_70,-0.196774
90_70-with-80_10,-0.058985
90_70-with-10_30,-0.024495
90_70-with-50_80,0.004364
90_70-with-70_1,-0.052390
90_70-with-40_50,-0.016843
90_70-with-100_100,-0.018741
90_70-with-40_100,-0.015762
90_70-with-70_40,0.000000
90_70-with-1_20,-0.170309
90_70-with-10_1,-0.017705
90_70-with-70_30,-0.008729
90_70-with-1_30,-0.193574
90_70-with-30_20,-0.035857
90_70-with-10_80,-0.020000
90_70-with-90_80,-0.060000
90_70-with-100_20,-0.023422
90_70-with-10_100,-0.016960
90_70-with-10_40,-0.019080
90_70-with-1_80,-0.209519
90_70-with-80_70,0.053666
90_70-with-40_1,-0.018017
90_70-with-20_40,-0.023862
90_70-with-1_90,-0.186796
90_70-with-1_100,-0.197803
90_70-with-30_10,-0.060000
90_70-with-90_100,-0.026667
90_70-with-70_100,-0.010690
90_70-with-20_1,-0.011501
90_70-with-30_1,-0.031174
90_70-with-20_30,-0.022755
90_70-with-20_100,-0.038179
90_70-with-50_30,-0.006667
90_70-with-70_60,-0.032660
90_70-with-50_90,-0.004082
90_70-with-90_90,-0.020000
90_70-with-60_80,-0.005714
90_70-with-20_50,-0.024759
90_70-with-1_10,-0.166685
90_70-with-20_90,-0.002476
90_70-with-90_10,-0.073333
90_70-with-1_70,-0.218591
80_80-with-60_50,-0.016036
80_80-with-50_40,0.003831
80_80-with-50_100,-0.015364
80_80-with-50_50,-0.004444
80_80-with-50_70,-0.028571
80_80-with-1_50,-0.233172
80_80-with-20_70,-0.017693
80_80-with-30_100,0.003369
80_80-with-70_10,-0.047964
80_80-with-100_50,-0.026726
80_80-with-40_60,-0.024495
80_80-with-70_80,0.071554
80_80-with-40_70,-0.021822
80_80-with-90_50,-0.024988
80_80-with-100_70,0.008165
80_80-with-80_10,-0.062857
80_80-with-10_30,-0.012921
80_80-with-50_80,0.035777
80_80-with-70_1,-0.030080
80_80-with-40_50,-0.018570
80_80-with-100_100,-0.013333
80_80-with-40_100,0.008165
80_80-with-70_40,0.004815
80_80-with-1_20,-0.203810
80_80-with-10_1,-0.034172
80_80-with-70_30,0.000000
80_80-with-1_30,-0.230110
80_80-with-30_20,-0.024388
80_80-with-10_80,-0.012778
80_80-with-90_80,0.017889
80_80-with-100_20,-0.031235
80_80-with-10_100,-0.004952
80_80-with-10_40,-0.027306
80_80-with-1_80,-0.214569
80_80-with-80_70,-0.020000
80_80-with-40_1,-0.006609
80_80-with-20_40,-0.035850
80_80-with-1_90,-0.208725
80_80-with-1_100,-0.224719
80_80-with-30_10,-0.066977
80_80-with-90_100,-0.026186
80_80-with-70_100,0.000000
80_80-with-20_1,-0.015438
80_80-with-30_1,0.018599
80_80-with-20_30,-0.014343
80_80-with-20_100,-0.017143
80_80-with-50_30,-0.009965
80_80-with-70_60,-0.061101
80_80-with-50_90,-0.011429
80_80-with-90_90,0.026667
80_80-with-60_80,0.017889
80_80-with-20_50,-0.038103
80_80-with-1_10,-0.180729
80_80-with-20_90,-0.023591
80_80-with-90_10,-0.042321
80_80-with-1_70,-0.224436
60_50-with-50_40,-0.080000
60_50-with-50_100,0.003904
60_50-with-50_50,-0.035777
60_50-with-50_70,0.209489
60_50-with-1_50,-0.320294
60_50-with-20_70,-0.012247
60_50-with-30_100,0.023253
60_50-with-70_10,-0.072232
60_50-with-100_50,-0.004472
60_50-with-40_60,-0.032660
60_50-with-70_80,0.006247
60_50-with-40_70,-0.006667
60_50-with-90_50,0.041740
60_50-with-100_70,0.032660
60_50-with-80_10,-0.056737
60_50-with-10_30,-0.090952
60_50-with-50_80,0.068716
60_50-with-70_1,-0.035814
60_50-with-40_50,-0.017889
60_50-with-100_100,-0.008944
60_50-with-40_100,0.029212
60_50-with-70_40,0.026667
60_50-with-1_20,-0.275215
60_50-with-10_1,-0.064571
60_50-with-70_30,0.008729
60_50-with-1_30,-0.269001
60_50-with-30_20,-0.053333
60_50-with-10_80,-0.003152
60_50-with-90_80,0.048889
60_50-with-100_20,-0.051995
60_50-with-10_100,-0.002667
60_50-with-10_40,-0.059871
60_50-with-1_80,-0.297232
60_50-with-80_70,0.020000
60_50-with-40_1,-0.029706
60_50-with-20_40,-0.030551
60_50-with-1_90,-0.243092
60_50-with-1_100,-0.257981
60_50-with-30_10,-0.076626
60_50-with-90_100,0.019931
60_50-with-70_100,0.011711
60_50-with-20_1,0.000000
60_50-with-30_1,-0.020209
60_50-with-20_30,-0.024495
60_50-with-20_100,-0.023851
60_50-with-50_30,0.034915
60_50-with-70_60,0.160000
60_50-with-50_90,0.038523
60_50-with-90_90,0.042144
60_50-with-60_80,0.060000
60_50-with-20_50,-0.071554
60_50-with-1_10,-0.263781
60_50-with-20_90,0.040000
60_50-with-90_10,-0.038313
60_50-with-1_70,-0.321065
50_40-with-50_100,0.010000
50_40-with-50_50,0.120000
50_40-with-50_70,0.126667
50_40-with-1_50,-0.386331
50_40-with-20_70,0.000000
50_40-with-30_100,0.018741
50_40-with-70_10,-0.037417
50_40-with-100_50,-0.010565
50_40-with-40_60,-0.034915
50_40-with-70_80,0.000000
50_40-with-40_70,0.000000
50_40-with-90_50,0.004364
50_40-with-100_70,-0.012610
50_40-with-80_10,-0.053333
50_40-with-10_30,-0.061101
50_40-with-50_80,0.020000
50_40-with-70_1,-0.026693
50_40-with-40_50,-0.040000
50_40-with-100_100,0.000000
50_40-with-40_100,0.009831
50_40-with-70_40,0.062610
50_40-with-1_20,-0.307524
50_40-with-10_1,-0.040446
50_40-with-70_30,0.008165
50_40-with-1_30,-0.372022
50_40-with-30_20,-0.020000
50_40-with-10_80,-0.023333
50_40-with-90_80,-0.006667
50_40-with-100_20,0.003369
50_40-with-10_100,-0.016036
50_40-with-10_40,-0.013416
50_40-with-1_80,-0.291114
50_40-with-80_70,0.022222
50_40-with-40_1,0.024648
50_40-with-20_40,-0.011926
50_40-with-1_90,-0.252902
50_40-with-1_100,-0.260441
50_40-with-30_10,-0.106904
50_40-with-90_100,0.010690
50_40-with-70_100,-0.012494
50_40-with-20_1,0.019440
50_40-with-30_1,0.031142
50_40-with-20_30,-0.068571
50_40-with-20_100,-0.032005
50_40-with-50_30,0.120000
50_40-with-70_60,0.046667
50_40-with-50_90,0.012000
50_40-with-90_90,0.011926
50_40-with-60_80,0.028893
50_40-with-20_50,0.005714
50_40-with-1_10,-0.316002
50_40-with-20_90,0.000000
50_40-with-90_10,-0.048281
50_40-with-1_70,-0.322386
50_100-with-50_50,-0.012000
50_100-with-50_70,-0.033333
50_100-with-1_50,-0.277116
50_100-with-20_70,-0.004444
50_100-with-30_100,-0.017889
50_100-with-70_10,-0.030193
50_100-with-100_50,-0.013333
50_100-with-40_60,-0.024077
50_100-with-70_80,0.000000
50_100-with-40_70,-0.049976
50_100-with-90_50,-0.008944
50_100-with-100_70,0.015762
50_100-with-80_10,-0.045811
50_100-with-10_30,-0.040931
50_100-with-50_80,0.010000
50_100-with-70_1,-0.027588
50_100-with-40_50,-0.003904
50_100-with-100_100,-0.032199
50_100-with-40_100,0.035777
50_100-with-70_40,-0.012494
50_100-with-1_20,-0.212180
50_100-with-10_1,-0.055232
50_100-with-70_30,-0.016330
50_100-with-1_30,-0.226895
50_100-with-30_20,-0.028893
50_100-with-10_80,-0.028577
50_100-with-90_80,-0.008165
50_100-with-100_20,-0.010246
50_100-with-10_100,-0.008944
50_100-with-10_40,-0.037417
50_100-with-1_80,-0.351944
50_100-with-80_70,0.022222
50_100-with-40_1,-0.012045
50_100-with-20_40,-0.023277
50_100-with-1_90,-0.368445
50_100-with-1_100,-0.356305
50_100-with-30_10,-0.015097
50_100-with-90_100,0.000000
50_100-with-70_100,-0.017889
50_100-with-20_1,-0.026787
50_100-with-30_1,-0.027588
50_100-with-20_30,-0.028343
50_100-with-20_100,-0.065591
50_100-with-50_30,0.000000
50_100-with-70_60,-0.008729
50_100-with-50_90,-0.040000
50_100-with-90_90,-0.021822
50_100-with-60_80,0.008729
50_100-with-20_50,-0.023253
50_100-with-1_10,-0.199090
50_100-with-20_90,-0.022857
50_100-with-90_10,-0.027861
50_100-with-1_70,-0.303234
50_50-with-50_70,0.120000
50_50-with-1_50,-0.392662
50_50-with-20_70,-0.015364
50_50-with-30_100,0.010954
50_50-with-70_10,-0.048008
50_50-with-100_50,-0.042933
50_50-with-40_60,-0.040000
50_50-with-70_80,-0.021381
50_50-with-40_70,-0.017457
50_50-with-90_50,0.004472
50_50-with-100_70,-0.010106
50_50-with-80_10,-0.080457
50_50-with-10_30,-0.089815
50_50-with-50_80,0.020000
50_50-with-70_1,-0.040846
50_50-with-40_50,-0.196774
50_50-with-100_100,0.000000
50_50-with-40_100,0.003904
50_50-with-70_40,0.008165
50_50-with-1_20,-0.319194
50_50-with-10_1,-0.054266
50_50-with-70_30,-0.026667
50_50-with-1_30,-0.334859
50_50-with-30_20,-0.042762
50_50-with-10_80,-0.025997
50_50-with-90_80,0.018570
50_50-with-100_20,-0.044134
50_50-with-10_100,-0.011926
50_50-with-10_40,-0.074194
50_50-with-1_80,-0.338346
50_50-with-80_70,0.015364
50_50-with-40_1,-0.027856
50_50-with-20_40,-0.040000
50_50-with-1_90,-0.285232
50_50-with-1_100,-0.282497
50_50-with-30_10,-0.091652
50_50-with-90_100,0.011926
50_50-with-70_100,0.018257
50_50-with-20_1,-0.013473
50_50-with-30_1,-0.018566
50_50-with-20_30,-0.071701
50_50-with-20_100,-0.059793
50_50-with-50_30,0.010000
50_50-with-70_60,0.048990
50_50-with-50_90,0.000000
50_50-with-90_90,0.016667
50_50-with-60_80,0.049976
50_50-with-20_50,-0.101368
50_50-with-1_10,-0.299935
50_50-with-20_90,0.007663
50_50-with-90_10,-0.056667
50_50-with-1_70,-0.345110
50_70-with-1_50,-0.369029
50_70-with-20_70,-0.053666
50_70-with-30_100,0.021381
50_70-with-70_10,-0.118692
50_70-with-100_50,-0.053898
50_70-with-40_60,-0.160000
50_70-with-70_80,0.000000
50_70-with-40_70,-0.214663
50_70-with-90_50,-0.028577
50_70-with-100_70,-0.014311
50_70-with-80_10,-0.087287
50_70-with-10_30,-0.126667
50_70-with-50_80,0.000000
50_70-with-70_1,-0.038603
50_70-with-40_50,-0.157117
50_70-with-100_100,-0.012610
50_70-with-40_100,-0.068716
50_70-with-70_40,-0.048107
50_70-with-1_20,-0.306711
50_70-with-10_1,-0.043782
50_70-with-70_30,-0.056737
50_70-with-1_30,-0.332281
50_70-with-30_20,-0.113196
50_70-with-10_80,-0.087287
50_70-with-90_80,-0.017457
50_70-with-100_20,-0.056000
50_70-with-10_100,-0.029711
50_70-with-10_40,-0.081706
50_70-with-1_80,-0.422102
50_70-with-80_70,-0.029814
50_70-with-40_1,-0.042918
50_70-with-20_40,-0.093333
50_70-with-1_90,-0.351944
50_70-with-1_100,-0.351114
50_70-with-30_10,-0.090581
50_70-with-90_100,-0.007428
50_70-with-70_100,0.000000
50_70-with-20_1,-0.039103
50_70-with-30_1,-0.041361
50_70-with-20_30,-0.111108
50_70-with-20_100,-0.075556
50_70-with-50_30,-0.065000
50_70-with-70_60,-0.089815
50_70-with-50_90,-0.050000
50_70-with-90_90,-0.012247
50_70-with-60_80,-0.013333
50_70-with-20_50,-0.102430
50_70-with-1_10,-0.272726
50_70-with-20_90,-0.030729
50_70-with-90_10,-0.074833
50_70-with-1_70,-0.425384
1_50-with-20_70,0.674782
1_50-with-30_100,0.351665
1_50-with-70_10,0.179109
1_50-with-100_50,0.169507
1_50-with-40_60,0.458231
1_50-with-70_80,0.226555
1_50-with-40_70,0.448349
1_50-with-90_50,0.222602
1_50-with-100_70,0.173915
1_50-with-80_10,0.172902
1_50-with-10_30,0.666831
1_50-with-50_80,0.357497
1_50-with-70_1,0.207468
1_50-with-40_50,0.438064
1_50-with-100_100,0.162749
1_50-with-40_100,0.306810
1_50-with-70_40,0.294823
1_50-with-1_20,-0.020000
1_50-with-10_1,0.339525
1_50-with-70_30,0.257782
1_50-with-1_30,-0.010000
1_50-with-30_20,0.392426
1_50-with-10_80,0.643178
1_50-with-90_80,0.199723
1_50-with-100_20,0.187997
1_50-with-10_100,0.352602
1_50-with-10_40,1.268054
1_50-with-1_80,-0.013333
1_50-with-80_70,0.237938
1_50-with-40_1,0.279882
1_50-with-20_40,0.751517
1_50-with-1_90,0.025000
1_50-with-1_100,-0.048000
1_50-with-30_10,0.302130
1_50-with-90_100,0.173895
1_50-with-70_100,0.221452
1_50-with-20_1,0.362633
1_50-with-30_1,0.319287
1_50-with-20_30,0.558911
1_50-with-20_100,0.323440
1_50-with-50_30,0.369029
1_50-with-70_60,0.287132
1_50-with-50_90,0.302876
1_50-with-90_90,0.201019
1_50-with-60_80,0.286223
1_50-with-20_50,0.894233
1_50-with-1_10,0.015000
1_50-with-20_90,0.431735
1_50-with-90_10,0.156348
1_50-with-1_70,0.100000
20_70-with-30_100,-0.012494
20_70-with-70_10,-0.012194
20_70-with-100_50,-0.010911
20_70-with-40_60,0.089815
20_70-with-70_80,-0.003522
20_70-with-40_70,0.000000
20_70-with-90_50,0.037139
20_70-with-100_70,0.002236
20_70-with-80_10,-0.022222
20_70-with-10_30,-0.033708
20_70-with-50_80,0.080000
20_70-with-70_1,0.013513
20_70-with-40_50,0.053333
20_70-with-100_100,-0.006360
20_70-with-40_100,-0.010690
20_70-with-70_40,0.034677
20_70-with-1_20,-0.349168
20_70-with-10_1,-0.042918
20_70-with-70_30,0.026186
20_70-with-1_30,-0.405302
20_70-with-30_20,-0.023422
20_70-with-10_80,-0.080000
20_70-with-90_80,0.010140
20_70-with-100_20,0.011711
20_70-with-10_100,-0.012494
20_70-with-10_40,0.031235
20_70-with-1_80,-0.776849
20_70-with-80_70,0.014907
20_70-with-40_1,-0.008272
20_70-with-20_40,0.000000
20_70-with-1_90,-0.592990
20_70-with-1_100,-0.552969
20_70-with-30_10,-0.045877
20_70-with-90_100,0.009545
20_70-with-70_100,0.000000
20_70-with-20_1,0.023188
20_70-with-30_1,0.014306
20_70-with-20_30,0.010000
20_70-with-20_100,-0.073333
20_70-with-50_30,0.019157
20_70-with-70_60,0.021131
20_70-with-50_90,0.020486
20_70-with-90_90,0.022283
20_70-with-60_80,0.039279
20_70-with-20_50,0.020000
20_70-with-1_10,-0.266767
20_70-with-20_90,0.030000
20_70-with-90_10,-0.030421
20_70-with-1_70,-0.894233
30_100-with-70_10,-0.031841
30_100-with-100_50,-0.010768
30_100-with-40_60,-0.048154
30_100-with-70_80,-0.012247
30_100-with-40_70,-0.031235
30_100-with-90_50,-0.007171
30_100-with-100_70,0.011931
30_100-with-80_10,-0.039642
30_100-with-10_30,-0.057155
30_100-with-50_80,0.020000
30_100-with-70_1,-0.023934
30_100-with-40_50,-0.007807
30_100-with-100_100,-0.010222
30_100-with-40_100,0.071554
30_100-with-70_40,-0.005345
30_100-with-1_20,-0.222207
30_100-with-10_1,-0.031529
30_100-with-70_30,-0.004815
30_100-with-1_30,-0.266702
30_100-with-30_20,-0.022500
30_100-with-10_80,-0.093333
30_100-with-90_80,0.005714
30_100-with-100_20,-0.014297
30_100-with-10_100,-0.062610
30_100-with-10_40,-0.037482
30_100-with-1_80,-0.491011
30_100-with-80_70,0.006305
30_100-with-40_1,-0.028104
30_100-with-20_40,-0.045877
30_100-with-1_90,-0.562279
30_100-with-1_100,-0.618690
30_100-with-30_10,-0.020000
30_100-with-90_100,0.020870
30_100-with-70_100,-0.004472
30_100-with-20_1,0.000000
30_100-with-30_1,-0.018182
30_100-with-20_30,-0.039499
30_100-with-20_100,-0.107331
30_100-with-50_30,0.008165
30_100-with-70_60,-0.016667
30_100-with-50_90,0.008165
30_100-with-90_90,-0.005898
30_100-with-60_80,0.020486
30_100-with-20_50,-0.035132
30_100-with-1_10,-0.221435
30_100-with-20_90,-0.080000
30_100-with-90_10,-0.030290
30_100-with-1_70,-0.491660
70_10-with-100_50,0.076626
70_10-with-40_60,0.019931
70_10-with-70_80,0.034286
70_10-with-40_70,0.046553
70_10-with-90_50,0.065465
70_10-with-100_70,0.037824
70_10-with-80_10,-0.160997
70_10-with-10_30,0.000000
70_10-with-50_80,0.024495
70_10-with-70_1,0.200000
70_10-with-40_50,0.057470
70_10-with-100_100,0.033317
70_10-with-40_100,0.033317
70_10-with-70_40,0.126667
70_10-with-1_20,-0.233295
70_10-with-10_1,0.000000
70_10-with-70_30,0.190000
70_10-with-1_30,-0.230252
70_10-with-30_20,0.017457
70_10-with-10_80,0.026817
70_10-with-90_80,0.040825
70_10-with-100_20,0.108571
70_10-with-10_100,0.028508
70_10-with-10_40,0.035382
70_10-with-1_80,-0.162935
70_10-with-80_70,0.045877
70_10-with-40_1,0.103664
70_10-with-20_40,0.000000
70_10-with-1_90,-0.136577
70_10-with-1_100,-0.144922
70_10-with-30_10,0.013416
70_10-with-90_100,0.030193
70_10-with-70_100,0.033333
70_10-with-20_1,0.049451
70_10-with-30_1,0.065764
70_10-with-20_30,0.037055
70_10-with-20_100,0.001888
70_10-with-50_30,0.153333
70_10-with-70_60,0.084000
70_10-with-50_90,0.036116
70_10-with-90_90,0.043339
70_10-with-60_80,0.056428
70_10-with-20_50,0.069830
70_10-with-1_10,-0.232651
70_10-with-20_90,0.022542
70_10-with-90_10,0.053666
70_10-with-1_70,-0.187931
100_50-with-40_60,0.002949
100_50-with-70_80,0.026667
100_50-with-40_70,0.014286
100_50-with-90_50,0.089443
100_50-with-100_70,0.010000
100_50-with-80_10,-0.074194
100_50-with-10_30,-0.023394
100_50-with-50_80,0.034677
100_50-with-70_1,0.003368
100_50-with-40_50,0.014907
100_50-with-100_100,0.008000
100_50-with-40_100,0.009562
100_50-with-70_40,0.040000
100_50-with-1_20,-0.167108
100_50-with-10_1,-0.017870
100_50-with-70_30,0.040972
100_50-with-1_30,-0.165042
100_50-with-30_20,-0.021476
100_50-with-10_80,0.000000
100_50-with-90_80,0.031235
100_50-with-100_20,-0.033333
100_50-with-10_100,0.000000
100_50-with-10_40,-0.017801
100_50-with-1_80,-0.177552
100_50-with-80_70,0.053333
100_50-with-40_1,-0.012038
100_50-with-20_40,-0.017778
100_50-with-1_90,-0.173024
100_50-with-1_100,-0.172613
100_50-with-30_10,-0.043235
100_50-with-90_100,0.023422
100_50-with-70_100,0.023253
100_50-with-20_1,-0.009805
100_50-with-30_1,0.008664
100_50-with-20_30,-0.026186
100_50-with-20_100,-0.017566
100_50-with-50_30,0.006737
100_50-with-70_60,0.045714
100_50-with-50_90,0.008729
100_50-with-90_90,0.024077
100_50-with-60_80,0.025997
100_50-with-20_50,-0.020125
100_50-with-1_10,-0.159454
100_50-with-20_90,0.010206
100_50-with-90_10,-0.038523
100_50-with-1_70,-0.170366
40_60-with-70_80,0.020486
40_60-with-40_70,0.040000
40_60-with-90_50,-0.017609
40_60-with-100_70,-0.020642
40_60-with-80_10,-0.047703
40_60-with-10_30,-0.048889
40_60-with-50_80,0.069830
40_60-with-70_1,-0.011788
40_60-with-40_50,0.180000
40_60-with-100_100,0.002561
40_60-with-40_100,-0.005000
40_60-with-70_40,0.020486
40_60-with-1_20,-0.350534
40_60-with-10_1,-0.023575
40_60-with-70_30,0.026667
40_60-with-1_30,-0.365258
40_60-with-30_20,-0.004815
40_60-with-10_80,-0.046093
40_60-with-90_80,-0.010106
40_60-with-100_20,-0.015364
40_60-with-10_100,-0.015325
40_60-with-10_40,-0.025607
40_60-with-1_80,-0.394381
40_60-with-80_70,-0.004364
40_60-with-40_1,-0.023729
40_60-with-20_40,0.006667
40_60-with-1_90,-0.365258
40_60-with-1_100,-0.377498
40_60-with-30_10,-0.078072
40_60-with-90_100,0.011638
40_60-with-70_100,0.019157
40_60-with-20_1,0.022189
40_60-with-30_1,0.013322
40_60-with-20_30,0.000000
40_60-with-20_100,-0.043644
40_60-with-50_30,-0.012494
40_60-with-70_60,0.041740
40_60-with-50_90,0.018741
40_60-with-90_90,0.022067
40_60-with-60_80,0.046667
40_60-with-20_50,-0.048990
40_60-with-1_10,-0.315834
40_60-with-20_90,0.010690
40_60-with-90_10,-0.008000
40_60-with-1_70,-0.413742
70_80-with-40_70,0.000000
70_80-with-90_50,0.000000
70_80-with-100_70,0.005714
70_80-with-80_10,-0.045142
70_80-with-10_30,-0.033466
70_80-with-50_80,0.044721
70_80-with-70_1,-0.012658
70_80-with-40_50,-0.008889
70_80-with-100_100,-0.025607
70_80-with-40_100,0.010243
70_80-with-70_40,-0.020000
70_80-with-1_20,-0.214487
70_80-with-10_1,-0.046315
70_80-with-70_30,0.004000
70_80-with-1_30,-0.234478
70_80-with-30_20,-0.021381
70_80-with-10_80,-0.008944
70_80-with-90_80,0.000000
70_80-with-100_20,-0.020367
70_80-with-10_100,-0.028571
70_80-with-10_40,-0.038411
70_80-with-1_80,-0.248161
70_80-with-80_70,0.066667
70_80-with-40_1,0.013982
70_80-with-20_40,-0.005819
70_80-with-1_90,-0.243550
70_80-with-1_100,-0.255279
70_80-with-30_10,-0.057785
70_80-with-90_100,0.000000
70_80-with-70_100,0.010000
70_80-with-20_1,-0.004133
70_80-with-30_1,-0.006609
70_80-with-20_30,-0.010667
70_80-with-20_100,-0.016843
70_80-with-50_30,-0.025560
70_80-with-70_60,0.010000
70_80-with-50_90,-0.040825
70_80-with-90_90,-0.008165
70_80-with-60_80,0.017889
70_80-with-20_50,-0.018915
70_80-with-1_10,-0.191688
70_80-with-20_90,0.017609
70_80-with-90_10,-0.038103
70_80-with-1_70,-0.251241
40_70-with-90_50,0.013474
40_70-with-100_70,0.002981
40_70-with-80_10,-0.064143
40_70-with-10_30,-0.072795
40_70-with-50_80,0.160000
40_70-with-70_1,-0.005214
40_70-with-40_50,0.020000
40_70-with-100_100,-0.002722
40_70-with-40_100,0.000000
40_70-with-70_40,0.017778
40_70-with-1_20,-0.300794
40_70-with-10_1,-0.039103
40_70-with-70_30,0.007663
40_70-with-1_30,-0.374128
40_70-with-30_20,-0.039036
40_70-with-10_80,-0.062857
40_70-with-90_80,0.021131
40_70-with-100_20,-0.014343
40_70-with-10_100,0.000000
40_70-with-10_40,-0.071111
40_70-with-1_80,-0.462679
40_70-with-80_70,0.004472
40_70-with-40_1,-0.017391
40_70-with-20_40,-0.058797
40_70-with-1_90,-0.390230
40_70-with-1_100,-0.391617
40_70-with-30_10,-0.065539
40_70-with-90_100,-0.006305
40_70-with-70_100,0.026667
40_70-with-20_1,-0.013787
40_70-with-30_1,-0.008584
40_70-with-20_30,-0.056737
40_70-with-20_100,-0.048107
40_70-with-50_30,0.009631
40_70-with-70_60,0.000000
40_70-with-50_90,0.008729
40_70-with-90_90,0.000000
40_70-with-60_80,0.008165
40_70-with-20_50,-0.060000
40_70-with-1_10,-0.247633
40_70-with-20_90,-0.046667
40_70-with-90_10,-0.031705
40_70-with-1_70,-0.465443
90_50-with-100_70,0.026186
90_50-with-80_10,-0.120386
90_50-with-10_30,-0.028368
90_50-with-50_80,0.018570
90_50-with-70_1,-0.018566
90_50-with-40_50,-0.021466
90_50-with-100_100,0.000000
90_50-with-40_100,0.008000
90_50-with-70_40,-0.008165
90_50-with-1_20,-0.188201
90_50-with-10_1,-0.037260
90_50-with-70_30,-0.006667
90_50-with-1_30,-0.186796
90_50-with-30_20,-0.040825
90_50-with-10_80,-0.012720
90_50-with-90_80,-0.026667
90_50-with-100_20,-0.012494
90_50-with-10_100,-0.007807
90_50-with-10_40,-0.013333
90_50-with-1_80,-0.182439
90_50-with-80_70,0.000000
90_50-with-40_1,-0.032285
90_50-with-20_40,-0.005070
90_50-with-1_90,-0.167516
90_50-with-1_100,-0.202579
90_50-with-30_10,-0.028168
90_50-with-90_100,-0.004000
90_50-with-70_100,-0.007303
90_50-with-20_1,-0.012996
90_50-with-30_1,-0.012038
90_50-with-20_30,-0.012380
90_50-with-20_100,-0.027996
90_50-with-50_30,-0.032660
90_50-with-70_60,0.016330
90_50-with-50_90,0.016667
90_50-with-90_90,0.020000
90_50-with-60_80,0.044444
90_50-with-20_50,-0.012778
90_50-with-1_10,-0.184268
90_50-with-20_90,0.002276
90_50-with-90_10,-0.050000
90_50-with-1_70,-0.200560
100_70-with-80_10,-0.031235
100_70-with-10_30,-0.011082
100_70-with-50_80,0.014087
100_70-with-70_1,-0.015641
